2, 	 43, 	 -206.99318986212643 
2, 	 44, 	 -284.94905271749565 
2, 	 45, 	 -296.72517246682486 
2, 	 46, 	 -392.51823134067706 
2, 	 47, 	 -532.34852097262603 
2, 	 48, 	 -545.96079987349174 
2, 	 49, 	 -697.75517667513611 
2, 	 50, 	 -735.38484238847786 
2, 	 51, 	 -821.60550174648301 
2, 	 52, 	 -894.49584572883009 
2, 	 53, 	 -896.59354503417217 
2, 	 54, 	 -997.10902071152304 
2, 	 55, 	 -1182.10099512107035 
2, 	 56, 	 -1273.77291587197419 
2, 	 57, 	 -1294.05692190107447 
2, 	 58, 	 -1378.48395652153886 
2, 	 59, 	 -1486.86225283879548 
2, 	 60, 	 -1310.93489337431720 
2, 	 61, 	 -1349.55121417595228 
2, 	 62, 	 -1152.80479017573475 
2, 	 63, 	 -1138.94662488714698 
2, 	 64, 	 -1194.50701670161902 
2, 	 65, 	 -1180.31595262616293 
2, 	 66, 	 -1078.69705806906745 
2, 	 67, 	 -808.34940146961503 
2, 	 68, 	 -669.72401294900146 
2, 	 69, 	 -542.68987969484863 
2, 	 70, 	 -501.07605268590288 
2, 	 71, 	 -500.17845878915847 
2, 	 72, 	 -381.95535116949770 
2, 	 73, 	 -301.30034286846001 
2, 	 74, 	 -327.54921995341493 
2, 	 75, 	 -339.76214490598238 
2, 	 76, 	 -376.29166302230925 
2, 	 77, 	 -357.13077906176909 
2, 	 78, 	 -419.27126339592257 
2, 	 79, 	 -459.60933160166763 
2, 	 80, 	 -404.02325270457135 
2, 	 81, 	 -373.08162889214145 
2, 	 82, 	 -252.52079683161898 
2, 	 83, 	 -130.80184055255017 
2, 	 84, 	 -46.40693410247574 
2, 	 85, 	 -10.49577538008201 
2, 	 86, 	 -0.73909006129533 
2, 	 87, 	 0.02114906672004 
2, 	 88, 	 1.65349562336608 
2, 	 89, 	 10.93033400375223 
2, 	 90, 	 28.85680991023353 
2, 	 91, 	 50.89641564696159 
2, 	 92, 	 95.74663692876963 
2, 	 93, 	 152.19440100260405 
2, 	 94, 	 203.23179477232085 
2, 	 95, 	 221.81442649363143 
2, 	 96, 	 308.70787114138375 
2, 	 97, 	 361.47275404546514 
2, 	 98, 	 353.59946538943723 
2, 	 99, 	 291.01472465257530 
2, 	 100, 	 299.04556103722433 
2, 	 101, 	 300.13055457080407 
2, 	 102, 	 255.81476407603148 
2, 	 103, 	 210.48735215741752 
2, 	 104, 	 198.04460792705032 
2, 	 105, 	 159.35313768755989 
2, 	 106, 	 95.35538055806492 
2, 	 107, 	 55.75684011721702 
2, 	 108, 	 28.18517021537565 
2, 	 109, 	 12.04652358857635 
2, 	 110, 	 1.04269634723485 
2, 	 111, 	 -0.00237902213615 
2, 	 112, 	 -0.89707333233537 
2, 	 113, 	 -3.98999776381374 
2, 	 114, 	 -1.34096000468091 
2, 	 115, 	 -0.37958641952713 
2, 	 116, 	 -0.64952997947817 
2, 	 117, 	 -1.10605795711868 
2, 	 118, 	 -0.25996190989818 
2, 	 119, 	 -0.01934180128043 
2, 	 120, 	 -0.06198464023653 
2, 	 121, 	 -0.06035744920383 
2, 	 122, 	 -0.68810990811054 
2, 	 123, 	 -2.44547585491887 
2, 	 124, 	 -5.54362258907994 
2, 	 125, 	 -7.49401145567234 
2, 	 126, 	 -6.38462154721614 
2, 	 127, 	 -3.87162708517211 
2, 	 128, 	 -0.97703594021971 
2, 	 129, 	 -0.16201854034557 
3, 	 1, 	 23.78241157768674 
3, 	 2, 	 8.93096335454018 
3, 	 3, 	 1.59788700055583 
3, 	 4, 	 0.24972218079090 
3, 	 5, 	 0.00073783624428 
3, 	 6, 	 -0.62747065233842 
3, 	 7, 	 -2.65079509235586 
3, 	 8, 	 -11.82295358655299 
3, 	 9, 	 -31.92321735312822 
3, 	 10, 	 -38.80392830253151 
3, 	 11, 	 -50.79410097700358 
3, 	 12, 	 -77.42065450436121 
3, 	 13, 	 -98.05918908066319 
3, 	 14, 	 -96.05480612856672 
3, 	 15, 	 -81.67762934753651 
3, 	 16, 	 -63.17376835071265 
3, 	 17, 	 -36.35274489592818 
3, 	 18, 	 -29.76647889283026 
3, 	 19, 	 -32.75535965039010 
3, 	 20, 	 -26.34641925822256 
3, 	 21, 	 -18.54537020399786 
3, 	 22, 	 -30.15672155066833 
3, 	 23, 	 -49.95707166866116 
3, 	 24, 	 -75.81526281221186 
3, 	 25, 	 -89.18483319595884 
3, 	 26, 	 -57.96108330796739 
3, 	 27, 	 -46.11975517870019 
3, 	 28, 	 -24.50541912070854 
3, 	 29, 	 -12.61215975458110 
3, 	 30, 	 -4.94539400867764 
3, 	 31, 	 -2.14196203522511 
3, 	 32, 	 -0.71765748444307 
3, 	 33, 	 -0.54240049274296 
3, 	 34, 	 -2.42129228308762 
3, 	 35, 	 -10.41828058129262 
3, 	 36, 	 -20.86977923535599 
3, 	 37, 	 -40.24820288398428 
3, 	 38, 	 -42.72460622735530 
3, 	 39, 	 -58.35515857257656 
3, 	 40, 	 -79.12028031783620 
3, 	 41, 	 -104.30568649133029 
3, 	 42, 	 -140.35504304724321 
3, 	 43, 	 -216.04904885105918 
3, 	 44, 	 -230.82385552535294 
3, 	 45, 	 -271.76058664327081 
3, 	 46, 	 -355.83363830607766 
3, 	 47, 	 -513.75276793684611 
3, 	 48, 	 -599.00320405106606 
3, 	 49, 	 -693.19831832198838 
3, 	 50, 	 -685.17011858838032 
3, 	 51, 	 -778.74218702075541 
3, 	 52, 	 -960.65970369655815 
3, 	 53, 	 -1035.01462100302456 
3, 	 54, 	 -1171.77610974975028 
3, 	 55, 	 -1245.95218690389288 
3, 	 56, 	 -1234.43718185174453 
3, 	 57, 	 -1296.21998595969148 
3, 	 58, 	 -1336.88476072144476 
3, 	 59, 	 -1498.37282466851866 
3, 	 60, 	 -1401.00072576994535 
3, 	 61, 	 -1345.85166625369493 
3, 	 62, 	 -1266.27094442455018 
3, 	 63, 	 -1336.55558746560087 
3, 	 64, 	 -1378.05529701486876 
3, 	 65, 	 -1542.77862900000264 
3, 	 66, 	 -1273.31018487918936 
3, 	 67, 	 -1005.36256650970711 
3, 	 68, 	 -764.71467256186497 
3, 	 69, 	 -609.96028432875448 
3, 	 70, 	 -598.65844394909232 
3, 	 71, 	 -587.49707944594331 
3, 	 72, 	 -525.84125077472822 
3, 	 73, 	 -468.65746801653466 
3, 	 74, 	 -473.22588301529373 
3, 	 75, 	 -422.53655969816737 
3, 	 76, 	 -498.06762072900671 
3, 	 77, 	 -498.86472819534606 
3, 	 78, 	 -574.91752703817019 
3, 	 79, 	 -611.94598834358362 
3, 	 80, 	 -597.80781707497044 
3, 	 81, 	 -520.52996100951054 
3, 	 82, 	 -299.98353126761953 
3, 	 83, 	 -191.38718877964877 
3, 	 84, 	 -63.72469162070866 
3, 	 85, 	 -16.37980950981821 
3, 	 86, 	 -1.54544559495614 
3, 	 87, 	 0.03658144733038 
3, 	 88, 	 1.69430103894506 
3, 	 89, 	 11.56842202518420 
3, 	 90, 	 22.93407312771589 
3, 	 91, 	 47.83053294957883 
3, 	 92, 	 100.48064837605151 
3, 	 93, 	 144.65727209668049 
3, 	 94, 	 185.92944887672451 
3, 	 95, 	 200.37405778230658 
3, 	 96, 	 256.24649883402344 
3, 	 97, 	 336.61026173086378 
3, 	 98, 	 300.15532585695462 
3, 	 99, 	 253.64262970123363 
3, 	 100, 	 257.54044848948467 
3, 	 101, 	 261.47799691204358 
3, 	 102, 	 243.89169469221460 
3, 	 103, 	 193.82385994245925 
3, 	 104, 	 167.73273106884614 
3, 	 105, 	 119.72596837687260 
3, 	 106, 	 65.21222620660839 
3, 	 107, 	 33.57893241970944 
3, 	 108, 	 10.30465800491974 
3, 	 109, 	 2.38097427789627 
3, 	 110, 	 0.09276276667032 
3, 	 111, 	 -0.41170728115326 
3, 	 112, 	 -1.62864262223062 
3, 	 113, 	 -3.40552778215096 
3, 	 114, 	 -2.03772316072545 
3, 	 115, 	 -2.43337767258988 
3, 	 116, 	 -3.27534354013265 
3, 	 117, 	 -4.29206630662760 
3, 	 118, 	 -2.13645755261511 
3, 	 119, 	 -0.85943966146925 
3, 	 120, 	 -1.06662792321463 
3, 	 121, 	 -1.30469480176214 
3, 	 122, 	 -4.68906140839988 
3, 	 123, 	 -9.94081061620942 
3, 	 124, 	 -9.44438145607186 
3, 	 125, 	 -13.67476249943009 
3, 	 126, 	 -15.14686100805346 
3, 	 127, 	 -11.28721030506925 
3, 	 128, 	 -5.08019699736340 
3, 	 129, 	 -0.46791589085092 
4, 	 1, 	 60.04940861805213 
4, 	 2, 	 27.31660494945794 
4, 	 3, 	 5.51978686677637 
4, 	 4, 	 3.52817334104930 
4, 	 5, 	 0.69307871110463 
4, 	 6, 	 -0.00012234601951 
4, 	 7, 	 -0.46538324506133 
4, 	 8, 	 -4.72605834767671 
4, 	 9, 	 -21.73363331414288 
4, 	 10, 	 -22.11323584125448 
4, 	 11, 	 -36.59789101794981 
4, 	 12, 	 -51.84166425122497 
4, 	 13, 	 -66.86604796671955 
4, 	 14, 	 -62.46309461658076 
4, 	 15, 	 -63.10462938762519 
4, 	 16, 	 -44.24646772529496 
4, 	 17, 	 -30.33515524529306 
4, 	 18, 	 -31.83405028613554 
4, 	 19, 	 -25.20646681765577 
4, 	 20, 	 -25.02592775662786 
4, 	 21, 	 -16.10902716187806 
4, 	 22, 	 -20.69807933236411 
4, 	 23, 	 -42.47210262835423 
4, 	 24, 	 -64.35376356908817 
4, 	 25, 	 -89.51756138194483 
4, 	 26, 	 -52.29401990755392 
4, 	 27, 	 -31.63442749031593 
4, 	 28, 	 -28.63480611519061 
4, 	 29, 	 -14.86790980189886 
4, 	 30, 	 -6.85199476561280 
4, 	 31, 	 -2.40478087951447 
4, 	 32, 	 -1.62319000089310 
4, 	 33, 	 -0.68121067590015 
4, 	 34, 	 -2.99907190883882 
4, 	 35, 	 -10.84706850770301 
4, 	 36, 	 -25.42959574622434 
4, 	 37, 	 -54.80863701105017 
4, 	 38, 	 -49.70717742233148 
4, 	 39, 	 -59.10230527265536 
4, 	 40, 	 -64.05570030755064 
4, 	 41, 	 -92.69504831096938 
4, 	 42, 	 -133.58811543570087 
4, 	 43, 	 -147.16810959101724 
4, 	 44, 	 -197.28461152536835 
4, 	 45, 	 -224.25162822166385 
4, 	 46, 	 -333.44157644502047 
4, 	 47, 	 -468.57442577681923 
4, 	 48, 	 -580.81455240737478 
4, 	 49, 	 -780.61885183449340 
4, 	 50, 	 -760.10911036415473 
4, 	 51, 	 -875.96317570451447 
4, 	 52, 	 -936.89884637358261 
4, 	 53, 	 -1032.33588051114930 
4, 	 54, 	 -1017.73748577043909 
4, 	 55, 	 -995.43159831746721 
4, 	 56, 	 -1126.55750064571180 
4, 	 57, 	 -1060.50605875957626 
4, 	 58, 	 -1158.54577737844829 
4, 	 59, 	 -1346.77653119372371 
4, 	 60, 	 -1314.10125934704979 
4, 	 61, 	 -1245.26362490659085 
4, 	 62, 	 -1423.38153422842606 
4, 	 63, 	 -1628.56335041864531 
4, 	 64, 	 -1601.96575563132910 
4, 	 65, 	 -1832.97065805026295 
4, 	 66, 	 -1514.73720488739309 
4, 	 67, 	 -1113.38302973175610 
4, 	 68, 	 -919.26088336573639 
4, 	 69, 	 -704.71296858188828 
4, 	 70, 	 -706.90599395854520 
4, 	 71, 	 -696.69344522578626 
4, 	 72, 	 -695.16751717267925 
4, 	 73, 	 -622.42390913839927 
4, 	 74, 	 -683.16997580882094 
4, 	 75, 	 -637.28565369827538 
4, 	 76, 	 -599.06388981175735 
4, 	 77, 	 -629.04927878938747 
4, 	 78, 	 -621.40732006548478 
4, 	 79, 	 -721.63230155361157 
4, 	 80, 	 -654.77825201091741 
4, 	 81, 	 -661.12236232254349 
4, 	 82, 	 -396.68624706472099 
4, 	 83, 	 -205.93380616974301 
4, 	 84, 	 -95.78654170745392 
4, 	 85, 	 -30.98748583919608 
4, 	 86, 	 -3.83428617523454 
4, 	 87, 	 -0.01581724004163 
4, 	 88, 	 1.06516284117583 
4, 	 89, 	 6.59105515613098 
4, 	 90, 	 15.87008129251422 
4, 	 91, 	 33.68476479931593 
4, 	 92, 	 67.11504279323570 
4, 	 93, 	 125.21236173936686 
4, 	 94, 	 155.61158719315435 
4, 	 95, 	 151.93392980897764 
4, 	 96, 	 234.56469502547048 
4, 	 97, 	 320.20623771072104 
4, 	 98, 	 305.22685901482259 
4, 	 99, 	 280.51015101710851 
4, 	 100, 	 239.49330380520607 
4, 	 101, 	 219.37155840349286 
4, 	 102, 	 193.50168136538372 
4, 	 103, 	 153.45643854522098 
4, 	 104, 	 93.99959748943202 
4, 	 105, 	 62.82357643833370 
4, 	 106, 	 36.05781894576572 
4, 	 107, 	 10.09307675566476 
4, 	 108, 	 2.14972183615774 
4, 	 109, 	 0.83961388425733 
4, 	 110, 	 -0.00137840742588 
4, 	 111, 	 -0.73958910972268 
4, 	 112, 	 -3.52627599391048 
4, 	 113, 	 -7.49139547186136 
4, 	 114, 	 -10.37645001403404 
4, 	 115, 	 -9.85471065721896 
4, 	 116, 	 -15.36655214414031 
4, 	 117, 	 -25.91196027412985 
4, 	 118, 	 -15.04731758520785 
4, 	 119, 	 -6.57915994389207 
4, 	 120, 	 -4.58085103188912 
4, 	 121, 	 -5.96991817688876 
4, 	 122, 	 -11.23458942175010 
4, 	 123, 	 -31.62623793050088 
4, 	 124, 	 -24.98492599560259 
4, 	 125, 	 -33.82075615980887 
4, 	 126, 	 -31.75205053850577 
4, 	 127, 	 -22.22240901111490 
4, 	 128, 	 -11.82749048680268 
4, 	 129, 	 -5.08131048092222 
5, 	 1, 	 106.95657879152004 
5, 	 2, 	 49.06031869633328 
5, 	 3, 	 21.58032248824904 
5, 	 4, 	 7.64771863650443 
5, 	 5, 	 3.90637429933532 
5, 	 6, 	 0.16412972613311 
5, 	 7, 	 -0.00022996598103 
5, 	 8, 	 -1.25343800728492 
5, 	 9, 	 -10.64505929853449 
5, 	 10, 	 -13.12718384504512 
5, 	 11, 	 -25.32879477719068 
5, 	 12, 	 -42.26007767003829 
5, 	 13, 	 -60.46418070130049 
5, 	 14, 	 -49.41799128033337 
5, 	 15, 	 -56.31612620684644 
5, 	 16, 	 -50.36250595920534 
5, 	 17, 	 -33.97481572285923 
5, 	 18, 	 -24.37207454679640 
5, 	 19, 	 -21.23454573189464 
5, 	 20, 	 -14.34314648784060 
5, 	 21, 	 -12.15911874514841 
5, 	 22, 	 -19.52181989925836 
5, 	 23, 	 -29.38110021870297 
5, 	 24, 	 -56.38686205260653 
5, 	 25, 	 -83.69870342797628 
5, 	 26, 	 -49.08348112720037 
5, 	 27, 	 -28.46046476973407 
5, 	 28, 	 -23.73873411588448 
5, 	 29, 	 -15.35529944492491 
5, 	 30, 	 -6.70493631670493 
5, 	 31, 	 -2.68826420624461 
5, 	 32, 	 -2.60904608693431 
5, 	 33, 	 -1.15399208821302 
5, 	 34, 	 -3.66214847058457 
5, 	 35, 	 -14.75115489553519 
5, 	 36, 	 -32.97193188858709 
5, 	 37, 	 -57.33811399982575 
5, 	 38, 	 -51.76703788905129 
5, 	 39, 	 -50.75235964950902 
5, 	 40, 	 -60.17243705766926 
5, 	 41, 	 -94.40979089156073 
5, 	 42, 	 -111.82495189621066 
5, 	 43, 	 -101.42208609802097 
5, 	 44, 	 -138.07089725899090 
5, 	 45, 	 -192.92380050609103 
5, 	 46, 	 -260.92090305019406 
5, 	 47, 	 -408.59254354484654 
5, 	 48, 	 -590.18275068845264 
5, 	 49, 	 -875.09655493284276 
5, 	 50, 	 -868.59201685474613 
5, 	 51, 	 -920.25978536191906 
5, 	 52, 	 -884.29103757915539 
5, 	 53, 	 -966.95078051878215 
5, 	 54, 	 -885.04285028262984 
5, 	 55, 	 -863.59860301090634 
5, 	 56, 	 -962.62765293648977 
5, 	 57, 	 -973.47303280423841 
5, 	 58, 	 -1118.98084607568808 
5, 	 59, 	 -1241.68533453831697 
5, 	 60, 	 -1195.16259684319880 
5, 	 61, 	 -1184.62107402459242 
5, 	 62, 	 -1498.55306487815824 
5, 	 63, 	 -1770.07479227054523 
5, 	 64, 	 -1957.37605199193422 
5, 	 65, 	 -2003.97046330965486 
5, 	 66, 	 -1584.97548324411810 
5, 	 67, 	 -1302.33539483279037 
5, 	 68, 	 -1152.69599068544949 
5, 	 69, 	 -922.79436872891574 
5, 	 70, 	 -898.60166233504469 
5, 	 71, 	 -818.64556317551558 
5, 	 72, 	 -812.61141402729174 
5, 	 73, 	 -920.39667106742809 
5, 	 74, 	 -902.79955819309794 
5, 	 75, 	 -801.38611157507580 
5, 	 76, 	 -790.70272355052475 
5, 	 77, 	 -753.80943935116011 
5, 	 78, 	 -758.07814394416619 
5, 	 79, 	 -788.86567879278516 
5, 	 80, 	 -793.26559897223058 
5, 	 81, 	 -824.99228065906209 
5, 	 82, 	 -449.62799556675850 
5, 	 83, 	 -244.97043587055953 
5, 	 84, 	 -128.94143993413996 
5, 	 85, 	 -48.13460037801019 
5, 	 86, 	 -7.09839191559172 
5, 	 87, 	 -0.07167023215424 
5, 	 88, 	 0.61495550345667 
5, 	 89, 	 5.85321316823074 
5, 	 90, 	 12.41752343115510 
5, 	 91, 	 22.64544084930094 
5, 	 92, 	 64.09640252957551 
5, 	 93, 	 114.85291309836896 
5, 	 94, 	 113.42386092208581 
5, 	 95, 	 135.34923976131728 
5, 	 96, 	 208.57184165476207 
5, 	 97, 	 263.68538159895530 
5, 	 98, 	 240.76273528146939 
5, 	 99, 	 268.10977846184983 
5, 	 100, 	 252.37622412789673 
5, 	 101, 	 214.00875461565255 
5, 	 102, 	 166.67204557821617 
5, 	 103, 	 104.55834610285206 
5, 	 104, 	 73.06126317610115 
5, 	 105, 	 40.73011856429437 
5, 	 106, 	 14.26594479394912 
5, 	 107, 	 3.47476271481799 
5, 	 108, 	 0.37182871942116 
5, 	 109, 	 0.04005735292550 
5, 	 110, 	 -0.38517572257701 
5, 	 111, 	 -3.26398942732584 
5, 	 112, 	 -8.62485160078455 
5, 	 113, 	 -12.23385936318561 
5, 	 114, 	 -15.98158211091953 
5, 	 115, 	 -22.86277906824991 
5, 	 116, 	 -31.16843217617696 
5, 	 117, 	 -58.16491152012880 
5, 	 118, 	 -37.11568202863623 
5, 	 119, 	 -24.42675820796665 
5, 	 120, 	 -21.27239595547133 
5, 	 121, 	 -14.36302461186092 
5, 	 122, 	 -25.31917766239662 
5, 	 123, 	 -52.98739632310137 
5, 	 124, 	 -55.37522117751951 
5, 	 125, 	 -67.74194382199251 
5, 	 126, 	 -61.04286138028172 
5, 	 127, 	 -50.39457456019537 
5, 	 128, 	 -29.02543362306203 
5, 	 129, 	 -16.72591667091077 
6, 	 1, 	 144.79962494096142 
6, 	 2, 	 68.58344683637391 
6, 	 3, 	 34.30883585323954 
6, 	 4, 	 18.52957165876828 
6, 	 5, 	 10.64773352524249 
6, 	 6, 	 2.43077937920053 
6, 	 7, 	 0.00330913988421 
6, 	 8, 	 -0.41894702622888 
6, 	 9, 	 -8.46469637152759 
6, 	 10, 	 -9.97824941774213 
6, 	 11, 	 -21.13581538537554 
6, 	 12, 	 -27.00233296649657 
6, 	 13, 	 -41.81042519135451 
6, 	 14, 	 -26.53948144173770 
6, 	 15, 	 -21.54774762901255 
6, 	 16, 	 -22.69217582686135 
6, 	 17, 	 -19.03905330691590 
6, 	 18, 	 -20.96878775281133 
6, 	 19, 	 -19.41958332729550 
6, 	 20, 	 -15.14887540982356 
6, 	 21, 	 -8.30760758700590 
6, 	 22, 	 -10.27299287001196 
6, 	 23, 	 -18.87519291970355 
6, 	 24, 	 -45.39363502013454 
6, 	 25, 	 -71.88522865213535 
6, 	 26, 	 -38.83698728094727 
6, 	 27, 	 -23.80443666299193 
6, 	 28, 	 -17.04405674645762 
6, 	 29, 	 -12.11189843861074 
6, 	 30, 	 -3.41352206015469 
6, 	 31, 	 -1.26371499827668 
6, 	 32, 	 -0.67913596344423 
6, 	 33, 	 -0.12033176247171 
6, 	 34, 	 -1.77393674017590 
6, 	 35, 	 -10.11777821030158 
6, 	 36, 	 -18.05272398808237 
6, 	 37, 	 -40.13750691955806 
6, 	 38, 	 -40.89509598222092 
6, 	 39, 	 -42.61259969126448 
6, 	 40, 	 -68.41083584287796 
6, 	 41, 	 -76.33756649881279 
6, 	 42, 	 -105.49021779719163 
6, 	 43, 	 -89.63713932438375 
6, 	 44, 	 -105.69435611770170 
6, 	 45, 	 -152.87818944329891 
6, 	 46, 	 -208.46700282218450 
6, 	 47, 	 -321.68883808471253 
6, 	 48, 	 -510.88426694261517 
6, 	 49, 	 -782.48914468047542 
6, 	 50, 	 -800.84945387383164 
6, 	 51, 	 -833.31907529458226 
6, 	 52, 	 -760.70108541327920 
6, 	 53, 	 -711.02351734753427 
6, 	 54, 	 -696.94475857219527 
6, 	 55, 	 -739.32127968318832 
6, 	 56, 	 -760.92108796759817 
6, 	 57, 	 -803.11145086597139 
6, 	 58, 	 -984.93853163829590 
6, 	 59, 	 -1273.53504397669235 
