0, 	 0, 	 0.00000000000000 
0, 	 1, 	 0.00090772501455 
0, 	 2, 	 0.02238948427832 
0, 	 3, 	 0.01196716342312 
0, 	 4, 	 0.00541652425460 
0, 	 5, 	 0.00539854148551 
0, 	 6, 	 0.01828076935927 
0, 	 7, 	 0.06188005355664 
0, 	 8, 	 0.04333219403678 
0, 	 9, 	 0.15044412300899 
0, 	 10, 	 0.15404974037936 
0, 	 11, 	 0.15011414396135 
0, 	 12, 	 0.14624615487415 
0, 	 13, 	 0.14608419034143 
0, 	 14, 	 0.23223347741589 
0, 	 15, 	 0.34694567538878 
0, 	 16, 	 0.34665755229428 
0, 	 17, 	 0.11980185444444 
0, 	 18, 	 0.02277642620497 
0, 	 19, 	 0.00499781011492 
0, 	 20, 	 0.00020002741919 
0, 	 21, 	 -0.00975190624435 
0, 	 22, 	 -0.18909529544179 
0, 	 23, 	 -0.42033570996118 
0, 	 24, 	 -1.03765302182651 
0, 	 25, 	 -1.61559893138480 
0, 	 26, 	 -2.37603630147885 
0, 	 27, 	 -3.64866121037806 
0, 	 28, 	 -4.54454244641721 
0, 	 29, 	 -6.09933742257441 
0, 	 30, 	 -7.97356860048602 
0, 	 31, 	 -12.46190361961637 
0, 	 32, 	 -20.28549962434261 
0, 	 33, 	 -24.98308869063261 
0, 	 34, 	 -27.85242516438931 
0, 	 35, 	 -29.39525224005271 
0, 	 36, 	 -30.99402698513369 
0, 	 37, 	 -37.49333102732438 
0, 	 38, 	 -41.58553279607359 
0, 	 39, 	 -48.03255134688101 
0, 	 40, 	 -63.13838113044042 
0, 	 41, 	 -70.10181031132733 
0, 	 42, 	 -77.55928196526678 
0, 	 43, 	 -75.18843666323464 
0, 	 44, 	 -82.49388340697850 
0, 	 45, 	 -84.22174006774912 
0, 	 46, 	 -80.92166478656877 
0, 	 47, 	 -82.62757335279788 
0, 	 48, 	 -79.36955035700153 
0, 	 49, 	 -105.27994816414713 
0, 	 50, 	 -143.42067610899588 
0, 	 51, 	 -181.20683559339454 
0, 	 52, 	 -235.04139108618938 
0, 	 53, 	 -261.70194796364518 
0, 	 54, 	 -314.13122917073167 
0, 	 55, 	 -360.92626610902664 
0, 	 56, 	 -442.16025146759716 
0, 	 57, 	 -477.06235316189520 
0, 	 58, 	 -530.91491183700771 
0, 	 59, 	 -559.43639727388438 
0, 	 60, 	 -588.96149217186542 
0, 	 61, 	 -688.65521950080358 
0, 	 62, 	 -776.44076807812030 
0, 	 63, 	 -895.74939800723621 
0, 	 64, 	 -1000.00000000000000 
0, 	 65, 	 -883.51194039489451 
0, 	 66, 	 -776.44076807812030 
0, 	 67, 	 -688.65521950080358 
0, 	 68, 	 -588.96149217186542 
0, 	 69, 	 -559.43639727388438 
0, 	 70, 	 -530.91491183700771 
0, 	 71, 	 -477.06235316189520 
0, 	 72, 	 -442.16025146759716 
0, 	 73, 	 -360.25602384551235 
0, 	 74, 	 -300.87238753148540 
0, 	 75, 	 -266.60380895541073 
0, 	 76, 	 -235.04139108618938 
0, 	 77, 	 -177.00328765351273 
0, 	 78, 	 -143.42067610899588 
0, 	 79, 	 -105.27994816414713 
0, 	 80, 	 -79.36955035700153 
0, 	 81, 	 -70.24494310826005 
0, 	 82, 	 -57.80141544619644 
0, 	 83, 	 -45.22156145865451 
0, 	 84, 	 -40.54403573837593 
0, 	 85, 	 -31.89554780560497 
0, 	 86, 	 -24.57367099056152 
0, 	 87, 	 -19.59952289268916 
0, 	 88, 	 -17.03913567648351 
0, 	 89, 	 -18.42097696164747 
0, 	 90, 	 -19.87557838992807 
0, 	 91, 	 -20.20409097816803 
0, 	 92, 	 -18.61516546334403 
0, 	 93, 	 -18.09648892723640 
0, 	 94, 	 -19.43837323204508 
0, 	 95, 	 -19.85892519211541 
0, 	 96, 	 -20.28549962434261 
0, 	 97, 	 -18.06203337163128 
0, 	 98, 	 -19.60922640374642 
0, 	 99, 	 -19.27680052893971 
0, 	 100, 	 -18.94815301718280 
0, 	 101, 	 -18.82850620640414 
0, 	 102, 	 -18.70936412644761 
0, 	 103, 	 -20.90918629247777 
0, 	 104, 	 -27.86098399288027 
0, 	 105, 	 -22.09881252918149 
0, 	 106, 	 -19.01492489443255 
0, 	 107, 	 -15.56306705059016 
0, 	 108, 	 -15.63781000141208 
0, 	 109, 	 -13.51659444669826 
0, 	 110, 	 -13.00555670793331 
0, 	 111, 	 -13.38264596860977 
0, 	 112, 	 -13.76695468008158 
0, 	 113, 	 -9.71701970704572 
0, 	 114, 	 -7.52193817571554 
0, 	 115, 	 -4.44041788205778 
0, 	 116, 	 -2.34176926101920 
0, 	 117, 	 -1.05082677541553 
0, 	 118, 	 -0.49976518584934 
0, 	 119, 	 -0.11218269524051 
0, 	 120, 	 -0.01741498556424 
0, 	 121, 	 -0.00003377421334 
0, 	 122, 	 0.00120305846938 
0, 	 123, 	 0.00615837747365 
0, 	 124, 	 0.00058932149307 
0, 	 125, 	 0.00122433737405 
0, 	 126, 	 0.00007366518663 
0, 	 127, 	 0.00130070547245 
0, 	 128, 	 0.00000000000000 
1, 	 0, 	 0.00681731235241 
1, 	 1, 	 0.03409221375391 
1, 	 2, 	 0.20662619345253 
1, 	 3, 	 0.03890929808245 
1, 	 4, 	 0.01817533108293 
1, 	 5, 	 0.04888528524578 
1, 	 6, 	 0.10274473691867 
1, 	 7, 	 0.22662042194040 
1, 	 8, 	 0.16868934606947 
1, 	 9, 	 0.28933181990657 
1, 	 10, 	 0.20944390821277 
1, 	 11, 	 0.15043697942123 
1, 	 12, 	 0.10370535524701 
1, 	 13, 	 0.23918893468774 
1, 	 14, 	 0.31927000359147 
1, 	 15, 	 0.40998463908450 
1, 	 16, 	 0.39893866370220 
1, 	 17, 	 0.13328110283201 
1, 	 18, 	 0.00767561028970 
1, 	 19, 	 0.00096143721210 
1, 	 20, 	 -0.00008497230031 
1, 	 21, 	 -0.06474920436348 
1, 	 22, 	 -0.19789840027587 
1, 	 23, 	 -0.39394803054888 
1, 	 24, 	 -1.34518015489080 
1, 	 25, 	 -1.41844151352847 
1, 	 26, 	 -2.29821491693338 
1, 	 27, 	 -3.45968272590636 
1, 	 28, 	 -5.35312246973460 
1, 	 29, 	 -8.55795102654272 
1, 	 30, 	 -10.15055255504701 
1, 	 31, 	 -14.57302570596944 
1, 	 32, 	 -21.62736944808346 
1, 	 33, 	 -27.37865290287998 
1, 	 34, 	 -29.43038428196838 
1, 	 35, 	 -27.59861434092806 
1, 	 36, 	 -31.40569871058879 
1, 	 37, 	 -38.08188286065315 
1, 	 38, 	 -49.99874479895410 
1, 	 39, 	 -50.67060538660165 
1, 	 40, 	 -58.01475713443628 
1, 	 41, 	 -67.73800783804064 
1, 	 42, 	 -73.73974160772113 
1, 	 43, 	 -76.57433596615036 
1, 	 44, 	 -71.22445707400247 
1, 	 45, 	 -77.01662866303749 
1, 	 46, 	 -68.89479600925887 
1, 	 47, 	 -71.38525924690620 
1, 	 48, 	 -75.10642809171793 
1, 	 49, 	 -90.10940728970844 
1, 	 50, 	 -124.23880740114582 
1, 	 51, 	 -157.50982544879608 
1, 	 52, 	 -198.48862399071663 
1, 	 53, 	 -253.93565821835998 
1, 	 54, 	 -300.68431285329376 
1, 	 55, 	 -335.78632877312964 
1, 	 56, 	 -390.93727801971818 
1, 	 57, 	 -406.39847805403338 
1, 	 58, 	 -460.59876371638870 
1, 	 59, 	 -476.01708012136288 
1, 	 60, 	 -500.06447520596697 
1, 	 61, 	 -562.39768281453337 
1, 	 62, 	 -674.46536416431286 
1, 	 63, 	 -742.65302407279410 
1, 	 64, 	 -862.34953495957973 
1, 	 65, 	 -754.93570137064580 
1, 	 66, 	 -661.84474878362823 
1, 	 67, 	 -582.94901144986375 
1, 	 68, 	 -527.67657852920888 
1, 	 69, 	 -487.67112246646383 
1, 	 70, 	 -457.55131730757705 
1, 	 71, 	 -403.80961643815272 
1, 	 72, 	 -361.11744816196904 
1, 	 73, 	 -299.32414136535681 
