0.02,0.38,1.53570688757585
0.02,0.39,1.54546979066708
0.02,0.4,1.55498485214185
0.02,0.41,1.56423884172942
0.02,0.42,1.57323294166388
0.02,0.43,1.58198771639595
0.02,0.44,1.59054943940119
0.02,0.45,1.59899816449659
0.02,0.46,NaN
0.02,0.47,NaN
0.02,0.48,NaN
0.02,0.49,NaN
0.02,0.5,NaN
0.02,0.51,NaN
0.02,0.52,NaN
0.02,0.53,NaN
0.02,0.54,NaN
0.02,0.55,NaN
0.02,0.56,NaN
0.02,0.57,NaN
0.02,0.58,NaN
0.02,0.59,NaN
0.02,0.6,NaN
0.02,0.61,NaN
0.02,0.62,NaN
0.02,0.63,NaN
0.02,0.64,NaN
0.02,0.65,NaN
0.02,0.66,NaN
0.02,0.67,NaN
0.02,0.68,NaN
0.02,0.69,NaN
0.02,0.7,NaN
0.02,0.71,NaN
0.02,0.72,NaN
0.02,0.73,NaN
0.02,0.74,NaN
0.02,0.75,NaN
0.02,0.76,NaN
0.02,0.77,NaN
0.02,0.78,NaN
0.02,0.79,NaN
0.02,0.8,NaN
0.02,0.81,NaN
0.02,0.82,NaN
0.02,0.83,NaN
0.02,0.84,NaN
0.02,0.85,NaN
0.02,0.86,NaN
0.02,0.87,NaN
0.02,0.88,NaN
0.02,0.89,NaN
0.02,0.9,NaN
0.02,0.91,NaN
0.02,0.92,NaN
0.02,0.93,NaN
0.02,0.94,NaN
0.02,0.95,NaN
0.02,0.96,NaN
0.02,0.97,NaN
0.02,0.98,NaN
0.02,0.99,NaN
0.02,1,NaN
0.03,0,NaN
0.03,0.01,NaN
0.03,0.02,NaN
0.03,0.03,NaN
0.03,0.04,NaN
0.03,0.05,NaN
0.03,0.06,1.34130640931007
0.03,0.07,1.34649763922659
0.03,0.08,1.37850344792033
0.03,0.09,1.4258711433985
0.03,0.1,1.47740889796519
0.03,0.11,1.52209385847346
0.03,0.12,1.54203974492292
0.03,0.13,1.5490841583369
0.03,0.14,1.54985333679907
0.03,0.15,1.54611127746132
0.03,0.16,1.53657805860376
0.03,0.17,1.51705076978276
0.03,0.18,1.47829405299164
0.03,0.19,1.41748894160962
0.03,0.2,1.41705831884994
0.03,0.21,1.43167344263876
0.03,0.22,1.44347646007618
0.03,0.23,1.45608954199814
0.03,0.24,1.46960524172904
0.03,0.25,1.48402661107111
0.03,0.26,1.49931517856748
0.03,0.27,1.51541116619456
0.03,0.28,1.53224303420533
0.03,0.29,1.54973239271328
0.03,0.3,1.56779670577637
0.03,0.31,1.58635086343571
0.03,0.32,1.60530813747923
0.03,0.33,1.62458078471301
0.03,0.34,1.64408044011083
0.03,0.35,1.66371838031166
0.03,0.36,1.68340570484074
0.03,0.37,1.7030534640305
0.03,0.38,1.72257275207939
0.03,0.39,1.74187477757228
0.03,0.4,1.76087092032922
0.03,0.41,1.77947278179247
0.03,0.42,1.79759223602541
0.03,0.43,1.81514149005114
0.03,0.44,1.83197181268662
0.03,0.45,1.84701703537166
0.03,0.46,1.86014574398701
0.03,0.47,1.87161644339919
0.03,0.48,1.88164264169168
0.03,0.49,1.89039894767877
0.03,0.5,1.89802628402574
0.03,0.51,1.90463634503733
0.03,0.52,1.91031540687988
0.03,0.53,1.91512758025568
0.03,0.54,1.91911758067107
0.03,0.55,1.9223130788796
0.03,0.56,1.92472668338281
0.03,0.57,1.92635759765435
0.03,0.58,1.92719298669505
0.03,0.59,1.92720908034524
0.03,0.6,1.92637203422133
0.03,0.61,1.9246385629647
0.03,0.62,1.92195635445126
0.03,0.63,1.9182642674537
0.03,0.64,1.91349230868617
0.03,0.65,1.90756137784864
0.03,0.66,1.90038276079596
0.03,0.67,1.89186640276303
0.03,0.68,1.88254542836518
0.03,0.69,1.87283839832503
0.03,0.7,1.8628249836161
0.03,0.71,1.85258452251889
0.03,0.72,1.84219600128345
0.03,0.73,1.83173799596948
0.03,0.74,1.8212885608725
0.03,0.75,1.81092503084876
0.03,0.76,1.80072366944753
0.03,0.77,1.79075901658514
0.03,0.78,1.78110259851988
0.03,0.79,1.7718201408033
0.03,0.8,1.76296477911846
0.03,0.81,1.75455745911064
0.03,0.82,1.74651103466895
0.03,0.83,1.73853118577791
0.03,0.84,1.71682533509578
0.03,0.85,1.67691851872696
0.03,0.86,NaN
0.03,0.87,NaN
0.03,0.88,NaN
0.03,0.89,NaN
0.03,0.9,NaN
0.03,0.91,NaN
0.03,0.92,NaN
0.03,0.93,NaN
0.03,0.94,NaN
0.03,0.95,NaN
0.03,0.96,NaN
0.03,0.97,NaN
0.03,0.98,NaN
0.03,0.99,NaN
0.03,1,NaN
0.04,0,NaN
0.04,0.01,NaN
0.04,0.02,NaN
0.04,0.03,NaN
0.04,0.04,NaN
0.04,0.05,1.39334335113494
0.04,0.06,1.38450884514368
0.04,0.07,1.38704084792236
0.04,0.08,1.40217308901486
0.04,0.09,1.44697706885785
0.04,0.1,1.50421813753596
0.04,0.11,1.56400022823131
0.04,0.12,1.62048298981662
0.04,0.13,1.6694611752159
0.04,0.14,1.70435087627757
0.04,0.15,1.71805211534714
0.04,0.16,1.71192230387049
0.04,0.17,1.67674317222211
0.04,0.18,1.59854233308042
0.04,0.19,1.49523290228577
0.04,0.2,1.4415895345722
0.04,0.21,1.4639144494674
0.04,0.22,1.49417006570277
0.04,0.23,1.50840527686373
0.04,0.24,1.52199638623529
0.04,0.25,1.53605049639473
0.04,0.26,1.55064949599793
0.04,0.27,1.56581887578338
0.04,0.28,1.58154816447165
0.04,0.29,1.59780315167631
0.04,0.3,1.61453350395954
0.04,0.31,1.63167767732448
0.04,0.32,1.64916618071999
0.04,0.33,1.66692379962647
0.04,0.34,1.68487114429255
0.04,0.35,1.70292574769855
0.04,0.36,1.72100285594485
0.04,0.37,1.73901600355518
0.04,0.38,1.75687743462899
0.04,0.39,1.77449841026593
0.04,0.4,1.79178942874766
0.04,0.41,1.80866037479414
0.04,0.42,1.82502060582472
0.04,0.43,1.84077897476681
0.04,0.44,1.85584377834688
0.04,0.45,1.87012260326121
0.04,0.46,1.88352201268487
0.04,0.47,1.89594695536471
0.04,0.48,1.90729964728692
0.04,0.49,1.91747735787095
0.04,0.5,1.92636768196494
0.04,0.51,1.93383727437984
0.04,0.52,1.93970044950332
0.04,0.53,1.94341952328026
0.04,0.54,1.94366646179433
0.04,0.55,1.94784237163766
0.04,0.56,1.94998037805734
0.04,0.57,1.95014705260653
0.04,0.58,1.94952468494278
0.04,0.59,1.94800915778305
0.04,0.6,1.94559935009827
0.04,0.61,1.94233314714451
0.04,0.62,1.93826572021001
0.04,0.63,1.93346069994801
0.04,0.64,1.92798608310944
0.04,0.65,1.92191211484496
0.04,0.66,1.9153100710845
0.04,0.67,1.90825147000624
0.04,0.68,1.90080748216322
0.04,0.69,1.8930484102076
0.04,0.7,1.8850431502905
0.04,0.71,1.87685855731215
0.04,0.72,1.86855862465646
0.04,0.73,1.86020335482233
0.04,0.74,1.85184713010228
0.04,0.75,1.84353626777915
0.04,0.76,1.83530521025639
0.04,0.77,1.82717034417342
0.04,0.78,1.81911950516854
0.04,0.79,1.81109317108767
0.04,0.8,1.80292450983619
0.04,0.81,1.79413119208751
0.04,0.82,1.78621030624666
0.04,0.83,1.77689936883719
0.04,0.84,1.75765097797708
0.04,0.85,1.71260096499016
0.04,0.86,1.6568224318209
0.04,0.87,1.60721675395005
0.04,0.88,1.57423282433078
0.04,0.89,NaN
0.04,0.9,NaN
0.04,0.91,NaN
0.04,0.92,NaN
0.04,0.93,NaN
0.04,0.94,NaN
0.04,0.95,NaN
0.04,0.96,NaN
0.04,0.97,NaN
0.04,0.98,NaN
0.04,0.99,NaN
0.04,1,NaN
0.05,0,NaN
0.05,0.01,NaN
0.05,0.02,NaN
0.05,0.03,NaN
0.05,0.04,NaN
0.05,0.05,1.43817695881633
0.05,0.06,1.42788420157988
0.05,0.07,1.4282523870891
0.05,0.08,1.43292459738636
0.05,0.09,1.46197255609645
0.05,0.1,1.51483516064324
0.05,0.11,1.57593037605894
0.05,0.12,1.63646022823325
0.05,0.13,1.69066091884114
0.05,0.14,1.73423668521345
0.05,0.15,1.76363858264557
0.05,0.16,1.77570804291198
0.05,0.17,1.75876232296881
0.05,0.18,1.68531252514741
0.05,0.19,1.57080035107876
0.05,0.2,1.4656550347312
0.05,0.21,1.46095125410786
0.05,0.22,1.49339812604325
0.05,0.23,1.53576019659099
0.05,0.24,1.56470404423124
0.05,0.25,1.57931664860192
0.05,0.26,1.59406122641422
0.05,0.27,1.60904958531893
0.05,0.28,1.62433947656769
0.05,0.29,1.63995023289006
0.05,0.3,1.65587331670872
0.05,0.31,1.67207960166729
0.05,0.32,1.68852449853413
0.05,0.33,1.70515162211229
0.05,0.34,1.72189544655731
0.05,0.35,1.73868324201771
0.05,0.36,1.75543648682319
0.05,0.37,1.77207188424141
0.05,0.38,1.78850206780854
0.05,0.39,1.80463604603699
0.05,0.4,1.8203794101309
0.05,0.41,1.83563430248255
0.05,0.42,1.85029911428516
0.05,0.43,1.86426784102229
0.05,0.44,1.87742896428166
0.05,0.45,1.88966362807676
0.05,0.46,1.90084270011827
